"feature_id_full","feature_id","feature_mz","feature_rt","control_negative_vs_control_positive_p_value","control_negative_vs_P2_negative_p_value","control_negative_vs_P2_positive_p_value","control_positive_vs_P2_negative_p_value","control_positive_vs_P2_positive_p_value","P2_negative_vs_P2_positive_p_value","control_negative_vs_control_positive_p_value_minus_log10","control_negative_vs_P2_negative_p_value_minus_log10","control_negative_vs_P2_positive_p_value_minus_log10","control_positive_vs_P2_negative_p_value_minus_log10","control_positive_vs_P2_positive_p_value_minus_log10","P2_negative_vs_P2_positive_p_value_minus_log10","P2_negative_vs_P2_positive_fold_change","control_positive_vs_P2_positive_fold_change","control_negative_vs_P2_positive_fold_change","control_positive_vs_P2_negative_fold_change","control_negative_vs_P2_negative_fold_change","control_negative_vs_control_positive_fold_change","P2_negative_vs_P2_positive_fold_change_log2","control_positive_vs_P2_positive_fold_change_log2","control_negative_vs_P2_positive_fold_change_log2","control_positive_vs_P2_negative_fold_change_log2","control_negative_vs_P2_negative_fold_change_log2","control_negative_vs_control_positive_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"618_186.15_3.2",618,186.149328559216,3.2347343,0.0460937265759667,0.70394414702698,0.160792900078927,0.00573519024844427,0.00180786328978921,0.228630400050142,1.3363581787066,0.152461797676426,0.793733131735695,2.24145217105319,2.74283441386894,0.640866023738457,1.10492190374218,1.91191220076588,1.205229735181,1.73035957952373,1.09078273414537,0.630379226984484,0.143944403041577,0.935016273094794,0.269308172360458,0.791071870053217,0.12536376931888,-0.665708100734337,"Fatty acids","Fatty Acids and Conjugates","Unsaturated fatty acids","p-Mentha-1(7),8-dien-10-yl hydroperoxide",NA,"CCCCCCCCCCCCCCCCCCCC(=O)OC","C=C1CCC(CC1)C(=C)COO",NA,NA,NA,NA,"QGBRLVONZXHAKJ","InChI=1S/C21H42O2/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21(22)23-2/h3-20H2,1-2H3","QGBRLVONZXHAKJ-UHFFFAOYSA-N","InChI=1S/C10H16O2/c1-8-3-5-10(6-4-8)9(2)7-12-11/h10-11H,1-7H2","IDHJELSAQZNLMQ"
"2559_694.5_11",2559,694.495460993114,11.0213785,0.0461665985773281,0.22640367497151,0.258917125861004,0.00226261716428688,0.00247787324117821,0.997712528393379,1.33567212184293,0.645116527983347,0.586839222562628,2.64538892262627,2.60592091428962,0.000994574260631351,1.01255175081405,0.583212542395317,0.814847857829932,0.575982947959388,0.804746875579274,1.39717135451728,0.0179956450193213,-0.777906348718822,-0.295397379401543,-0.795901993738144,-0.313393024420864,0.48250896931728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510_188.13_2.7",510,188.128575183362,2.730464,0.0473427168989214,0.672507328333056,0.411835532746955,0.061557983079702,0.11373421562041,0.845702183094219,1.32474682244513,0.172302978779432,0.385276185619406,1.21071561807554,0.944108863194961,0.0727825483202298,0.93557048836244,1.58696532474159,0.817433245253065,1.69625415132462,0.87372705255362,0.515092064400443,-0.096081740854848,0.666270605570778,-0.290827175499444,0.762352346425626,-0.194745434644597,-0.957097781070223,"Fatty acids","Fatty Acids and Conjugates","Unsaturated fatty acids","2,5,8-Nonanetrione",NA,NA,"CC(=O)CCC(=O)CCC(=O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C9H14O3/c1-7(10)3-5-9(12)6-4-8(2)11/h3-6H2,1-2H3","OCLVFADSCVQCER"
"2584_651.46_11.1",2584,651.460451111231,11.109556,0.0476664161380924,0.116199214895979,0.293854841807811,0.407319386886765,0.165349294721944,0.633828264276706,1.32178749984474,0.934796806261487,0.531867149077229,0.390064918621174,0.781597653178588,0.198028398238627,1.12700569855569,1.55465236689136,0.77732618344568,1.37945386512573,0.689726932562863,0.5,0.17249481032579,0.636592017892425,-0.363407982107575,0.464097207566635,-0.535902792433365,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1912_688.52_8.5",1912,688.52471469943,8.549465,0.0506029089621353,0.0232064122060702,0.0230787288677281,0.996089179864915,0.996358218978024,0.999999784140085,1.29582451656158,1.63439199782707,1.63678811496752,0.00170177745038263,0.00158449234361657,9.37467801382226e-08,0.999157030555666,1.03572824572152,0.594531975473597,1.03660206959212,0.595033570591959,0.574023135826934,-0.00121666071294141,0.0506455184882257,-0.750173690943937,0.0518621792011673,-0.748957030230996,-0.800819209432163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPPSEAUTRSATJZ","nan","nan",NA,NA
"1072_242.25_5.8",1072,242.249088068127,5.831107,0.0510504211613764,0.0814273362771987,0.0270108708813867,0.589718057309829,0.984420144091683,0.480173363953504,1.29200067067193,1.08922977199871,1.56846141311417,0.229355573816308,0.0068195079534378,0.318601934676435,0.829882890051703,1.07942303709703,0.539711518548517,1.30069320627852,0.65034660313926,0.5,-0.269020331755701,0.110260382816915,-0.889739617183085,0.379280714572616,-0.620719285427384,-1,"Fatty acids","Fatty acyls","Fatty alcohols","Pentadecynol",NA,"CCCCCCCCCCCCCNC(C)=O","CCCCCCCCCCCCCC#CO",NA,NA,NA,NA,"GMXKHKFLSPARRX","InChI=1S/C15H31NO/c1-3-4-5-6-7-8-9-10-11-12-13-14-16-15(2)17/h3-14H2,1-2H3,(H,16,17)","GMXKHKFLSPARRX-UHFFFAOYSA-N","InChI=1S/C15H28O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16/h16H,2-13H2,1H3","ZSWRLLPAADKVCY"
"1723_307.23_8",1723,307.228452601714,8.002085,0.051316988579132,0.0819020159602574,0.0385716998135124,0.590154033876678,0.907864706723025,0.742788722376357,1.28973883713419,1.08670540825618,1.41373122181941,0.229034619998935,0.0419788667889488,0.12913469869491,0.885540921528453,1.15199899139364,0.575999495696818,1.30089865232346,0.650449326161728,0.5,-0.175369118320038,0.204139453662138,-0.795860546337862,0.379508571982175,-0.620491428017825,-1,"Fatty acids","Eicosanoids","12-oxophytodienoic acid metabolites","methyl 12-(hexa-1,3-dien-1-yloxy)dodeca-9,11-dienoate",NA,"CCC=CCC1C(=O)C=CC1CCCCCCCC(=O)OC","CCC=CC=COC=CC=CCCCCCCCC(=O)OC",NA,NA,NA,NA,"AXDNONFPXLVMOY","InChI=1S/C19H30O3/c1-3-4-8-12-17-16(14-15-18(17)20)11-9-6-5-7-10-13-19(21)22-2/h4,8,14-17H,3,5-7,9-13H2,1-2H3","AXDNONFPXLVMOY-UHFFFAOYSA-N","InChI=1S/C19H30O3/c1-3-4-5-14-17-22-18-15-12-10-8-6-7-9-11-13-16-19(20)21-2/h4-5,10,12,14-15,17-18H,3,6-9,11,13,16H2,1-2H3","OSVPXLNNMZEANH"
"1930_600.47_8.6",1930,600.47109463373,8.599903,0.0513559875326645,0.0298428118101755,0.0496734953650589,0.971049251133163,0.814437988030178,0.888052681723668,1.2894089152448,1.52516025974787,1.3038752790153,0.0127587423340972,0.0891419776311885,0.0515612699159499,1.07839719858423,1.16545789145066,0.641816446859256,1.0807315643816,0.595157746794841,0.550698958381395,0.108888653863589,0.22089688014867,-0.639767335030393,0.112008226285081,-0.748655988893982,-0.860664215179063,"Fatty acids","Fatty acyls","Fatty alcohols","3,6,9,12,15,18,21,24,27-nonaoxanonatriacontan-1-ol","CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO",NA,"CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO","InChI=1S/C30H62O10/c1-2-3-4-5-6-7-8-9-10-11-13-32-15-17-34-19-21-36-23-25-38-27-29-40-30-28-39-26-24-37-22-20-35-18-16-33-14-12-31/h31H,2-30H2,1H3","ONJQDTZCDSESIW-UHFFFAOYSA-N","ONJQDTZCDSESIW-UHFFFAOYSA-N","ONJQDTZCDSESIW","FPTGOQRFJXQGQS","nan","nan","InChI=1S/C30H62O10/c1-2-3-4-5-6-7-8-9-10-11-13-32-15-17-34-19-21-36-23-25-38-27-29-40-30-28-39-26-24-37-22-20-35-18-16-33-14-12-31/h31H,2-30H2,1H3","ONJQDTZCDSESIW"
"1306_190.99_6.6",1306,190.994111472874,6.6374726,0.0535649126223396,0.0100367439471672,0.0268286020156855,0.906142388282092,0.990901114495743,0.488341513642801,1.27111959919299,1.99840715523157,1.57140195694758,0.0428035533315762,0.00396968312482091,0.311276355012116,0.914575704979598,0.972627251614729,1.64885008999131,1.06347374669922,1.80285796026923,1.69525384699424,-0.128825499349517,-0.0400410805073017,0.72146023791581,0.0887844188422149,0.850285737265326,0.761501318423112,"Amino acids and Peptides","Histidine alkaloids","Imidazole alkaloids","3-(methanesulfinylmethyl)-5-methoxy-2,3-dihydro-1,3,4-thiadiazol-2-one",NA,"O=C(O)CCC(=O)C(=O)O","COC1=NN(C(=O)S1)CS(=O)C",NA,NA,NA,NA,"KPGXRSRHYNQIFN","InChI=1S/C5H6O5/c6-3(5(9)10)1-2-4(7)8/h1-2H2,(H,7,8)(H,9,10)","KPGXRSRHYNQIFN-UHFFFAOYSA-N","InChI=1S/C5H8N2O3S2/c1-10-4-6-7(3-12(2)9)5(8)11-4/h3H2,1-2H3","LBMZURPDADXCLH"
"1676_301.14_7.9",1676,301.142661040467,7.869276,0.0548441251663795,0.999394565678815,0.980942213201269,0.0179550044812964,0.0302584430245659,0.865837639209925,1.26086988667579,0.000263016412463554,0.00835657592995138,1.74581448214459,1.51915342275156,0.0625635387055077,1.08160169196612,0.622555340258923,1.06113385280697,0.575586507383556,0.981076361740943,1.70448116687207,0.113169313564484,-0.683726007797453,0.0856066511639068,-0.796895321361937,-0.0275626624005774,0.76933265896136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073_290.27_5.8",1073,290.270374009317,5.8324814,0.0570891911776714,0.101028370381703,0.0336919091212755,0.558944021006271,0.972141875699747,0.495834339005614,1.2434461099021,0.995556652256169,1.47247437942125,0.252631685110797,0.0122703489243958,0.304663399463655,0.831559635195618,1.10026107299816,0.550130536499078,1.32312948636489,0.661564743182447,0.5,-0.266108364969649,0.137845891050016,-0.862154108949984,0.403954256019665,-0.596045743980335,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OCHZTELGZBWSJD","nan","nan",NA,NA
"1868_383.07_8.5",1868,383.072274448036,8.459897,0.0599339181996115,0.30988360534522,0.92637400342387,0.21117708197187,0.0439042487303799,0.257047701821613,1.22232732923083,0.508801399870585,0.0332136409309488,0.675353215462177,1.35749344989743,0.589986274662746,1.18513152866865,1.73256243519966,0.933073485051744,1.4619157395517,0.787316396940296,0.538551146033716,0.245047181678667,0.792907342740513,-0.0999373885746296,0.547860161061846,-0.344984570253296,-0.892844731315142,"Amino acids and Peptides","Small peptides","Aminoacids","N-butyl-4-[(4R)-4-methyl-1,1,3-trioxo-1,2-thiazolidin-2-yl]benzenesulfonamide",NA,NA,"CCCCNS(=O)(=O)C1=CC=C(C=C1)N2C(=O)C(CS2(=O)=O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C14H20N2O5S2/c1-3-4-9-15-23(20,21)13-7-5-12(6-8-13)16-14(17)11(2)10-22(16,18)19/h5-8,11,15H,3-4,9-10H2,1-2H3","HRAOHNDVEJLDMZ"
"1673_301.14_7.9",1673,301.14266868587,7.8731503,0.060957292276318,0.981594995558675,0.999759482870674,0.0155778021248079,0.0250667439832091,0.888421087521718,1.2149743326063,0.00806766442815139,0.000104467825724053,1.80749381703584,1.60090207457632,0.051381141607547,1.07461614503691,0.614309701915298,1.0131587818629,0.571655008862905,0.942809938732217,1.64926384640202,0.103821418376093,-0.702961926635897,0.0188602904816742,-0.806783345011989,-0.0849611278944181,0.721822217117571,"Fatty acids","Fatty Acids and Conjugates","Dicarboxylic acids","2,5-Diethoxy-2-(diethoxymethyl)tetrahydrofuran",NA,NA,"CCOC1CCC(O1)(C(OCC)OCC)OCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C13H26O5/c1-5-14-11-9-10-13(18-11,17-8-4)12(15-6-2)16-7-3/h11-12H,5-10H2,1-4H3","WAIRCAVHNPYSNP"
"1400_258.28_7.1",1400,258.280645901903,7.0618043,0.0617067078106797,0.0473961494036981,0.0586061847859112,0.91467891455306,0.841062403161363,0.990664411246514,1.20966762353855,1.32425694019627,1.23205654990924,0.0387313322834953,0.0751717802505923,0.00407343837706169,1.03409218138585,1.17428370393362,0.625739081710502,1.13556965720396,0.605109576277726,0.532868743400251,0.0483647965818154,0.231781001984107,-0.676366881805614,0.183416205402292,-0.72473167838743,-0.908147883789721,"Fatty acids","Spingolipids","Sphingoid bases","2-(Tetradecylamino)ethanol",NA,NA,"CCCCCCCCCCCCCCNCCO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C16H35NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17-15-16-18/h17-18H,2-16H2,1H3","ZUEIVCHBEQAIAL"
"628_740.46_3.3",628,740.464901396908,3.279485,0.0635841564778694,0.0281548724631862,0.655813885735853,0.998775056774601,0.0934603455602727,0.0177453055468808,1.19665108578896,1.55044643559912,0.183219392127442,0.000532312176133816,1.02937261754836,1.75091651836869,0.689821375503708,0.678818412200621,1.23700102404034,0.984049547181613,1.79321932889812,1.82228560953463,-0.535705260586426,-0.558902397964541,0.306846694637086,-0.0231971373781149,0.842551955223512,0.865749092601627,"Amino acids and Peptides","Oligopeptides","Cyclic peptides","Me-Sar-Pro-Arg-Arg-Arg-Ser-al",NA,NA,"CN(C)CC(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CO)C=O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C30H57N15O7/c1-44(2)15-23(48)45-14-6-10-22(45)27(52)43-21(9-5-13-39-30(35)36)26(51)42-20(8-4-12-38-29(33)34)25(50)41-19(7-3-11-37-28(31)32)24(49)40-18(16-46)17-47/h16,18-22,47H,3-15,17H2,1-2H3,(H,40,49)(H,41,50)(H,42,51)(H,43,52)(H4,31,32,37)(H4,33,34,38)(H4,35,36,39)","DWYVYOKAWWYHEC"
"1997_380.34_8.7",1997,380.339003435354,8.695362,0.0690894807655152,0.0490159189758111,0.0622888551111199,0.943357813914844,0.871316813506275,0.986875150064416,1.16058807119683,1.30966285057204,1.20558965152259,0.0253235489018956,0.0598239054511263,0.00573778660872731,1.03884173120136,1.15880646646182,0.627510888863282,1.11547931860778,0.604048595677419,0.541514831876334,0.0549758746430012,0.212639640382304,-0.672287601285691,0.157663765739302,-0.727263475928692,-0.884927241667995,"Fatty acids","Fatty acyls","Fatty alcohols",NA,"CCCCCCCCCCCCCCC(O)CC(=O)N[C@@H](C)C(=O)O",NA,"CCCCCCCCCCCCOCCOCCOCCOCCO","\"\"InChI=1S/C20H39NO4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-18(22)16-19(23)21-17(2)20(24)25/h17-18,22H,3-16H2,1-2H3,(H,21,23)(H,24,25)/t17-,18?/m0/s1\"\"","\"\"InChI=1S/C20H39NO4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-18(22)16-19(23)21-17(2)20(24)25/h17-18,22H,3-16H2,1-2H3,(H,21,23)(H,24,25)/t17-,18?/m0/s1 [M+Na]+\"\"","XKJCRSNEFAJDDK-ZENAZSQFSA-N","XKJCRSNEFAJDDK",NA,NA,NA,"InChI=1S/C20H42O5/c1-2-3-4-5-6-7-8-9-10-11-13-22-15-17-24-19-20-25-18-16-23-14-12-21/h21H,2-20H2,1H3","WPMWEFXCIYCJSA"
"253_190.99_0.9",253,190.993319636465,0.8696109,0.0692626491563997,0.993806393204855,0.999999945262255,0.0350617295216265,0.0267020182625056,0.978076446662362,1.15950090158235,0.00269821374397847,2.37723013538179e-08,1.45516666487734,1.57345591140162,0.00962719933702395,0.961628592952791,0.60588458008641,1.00083302838278,0.630060903478308,1.04076879131641,1.65185426610468,-0.0564483012738758,-0.722885105803694,0.00120130562535421,-0.666436804529818,0.0576496068992302,0.724086411429048,"Amino acids and Peptides","Small peptides","Imidazole alkaloids","3-(methanesulfinylmethyl)-5-methoxy-2,3-dihydro-1,3,4-thiadiazol-2-one",NA,NA,"COC1=NN(C(=O)S1)CS(=O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H8N2O3S2/c1-10-4-6-7(3-12(2)9)5(8)11-4/h3H2,1-2H3","LBMZURPDADXCLH"
"2010_474.28_8.7",2010,474.276227189704,8.709648,0.0701131919920246,0.0451737465527842,0.0215477037913144,0.96459790850657,0.996518107270351,0.724576309713713,1.15420026063071,1.34511388907719,1.66659900317814,0.0156536840739333,0.00151480552731724,0.139915869485586,1.08118232543397,1.02376510619313,1.89815863610526,0.946894045629363,1.75563232162843,1.85409585130671,0.11260983280361,0.0338847397482186,0.924600568733424,-0.0787250930553918,0.811990735929814,0.890715828985206,"Amino acids and Peptides","Tryptophan alkaloids","Carboline alkaloids","N-cyclohexyl-N-methyl-2-[2-[4-(4-methylpentanoyl)piperazine-1-carbonyl]phenyl]sulfanylacetamide",NA,NA,"CC(C)CCC(=O)N1CCN(CC1)C(=O)C2=CC=CC=C2SCC(=O)N(C)C3CCCCC3",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C26H39N3O3S/c1-20(2)13-14-24(30)28-15-17-29(18-16-28)26(32)22-11-7-8-12-23(22)33-19-25(31)27(3)21-9-5-4-6-10-21/h7-8,11-12,20-21H,4-6,9-10,13-19H2,1-3H3","QFTHHKVOCKJVBQ"
"966_271.19_5.3",966,271.188380304479,5.310305,0.0714959097090188,0.966027989190389,0.61571885685423,0.0459079015182393,0.118926799385628,0.609134614734934,1.1457188035362,0.0150102903807355,0.210617545608887,1.33811255867981,0.924720268898288,0.215286720542523,1.16476251406191,0.675865486794715,1.28453044091212,0.580260335162872,1.10282604857581,1.90057114323738,0.220035830663651,-0.565191950220632,0.361241079754167,-0.785227780884283,0.141205249090515,0.926433029974799,"Fatty acids","Sesquiterpenoids","Macrolide lactones","Dipentyl 2-ethenylpropanedioate",NA,NA,"CCCCCOC(=O)C(C=C)C(=O)OCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C15H26O4/c1-4-7-9-11-18-14(16)13(6-3)15(17)19-12-10-8-5-2/h6,13H,3-5,7-12H2,1-2H3","HCSTWBZNCDCQIJ"
"894_163_4.8",894,162.998545433844,4.834072,0.0723172663103042,0.704636719732117,0.714770034650356,0.00905733042020307,0.00922409956189008,0.99998916107833,1.14075799913653,0.152034728793845,0.145833662739958,2.0429997884841,2.03507601805658,4.70730938198403e-06,0.998363341935875,1.77631443437522,1.10265459681427,1.77922641964283,1.10446222381941,0.620754172502182,-0.00236313282087012,0.828886983017704,0.140980941879175,0.831250115838574,0.143344074700045,-0.687906041138529,"Amino acids and Peptides","Oligopeptides","Cyclamides","Acetamide, 2,2'-dithiodi-",NA,"O=C(O)CCC(=O)O|CC(C(=O)O)C(=O)O","C(C(=O)N)SSCC(=O)N",NA,NA,NA,NA,"KDYFGRWQOYBRFD|ZIYVHBGGAOATLY","InChI=1S/C4H6O4/c5-3(6)1-2-4(7)8/h1-2H2,(H,5,6)(H,7,8)|InChI=1S/C4H6O4/c1-2(3(5)6)4(7)8/h2H,1H3,(H,5,6)(H,7,8)","KDYFGRWQOYBRFD-UHFFFAOYSA-N|ZIYVHBGGAOATLY-UHFFFAOYSA-N","InChI=1S/C4H8N2O2S2/c5-3(7)1-9-10-2-4(6)8/h1-2H2,(H2,5,7)(H2,6,8)","WFVWTLVPOUCKBR"
"1396_200.2_7.1",1396,200.202056466024,7.056003,0.0865257741984843,0.268943545590511,0.935021982207099,0.00449867521391822,0.0184398598733733,0.19370412351717,1.0628545061208,0.570338873944177,0.029178178818369,2.34691536000063,1.73424238352382,0.712861134047583,0.878362454847504,1.69792851100353,1.05757710274973,1.9330613480039,1.20403268253689,0.62286315112564,-0.187111706485681,0.763775717435198,0.0807628469856443,0.95088742392088,0.267874553471326,-0.683012870449554,"Fatty acids","Fatty acyls","Fatty alcohols","4-(4-Methylpentyl)cyclohexan-1-one","Cc1cc(=O)n2c3c(cccc13)CCC2",NA,"CC(C)CCCC1CCC(=O)CC1","\"\"InChI=1S/C13H13NO/c1-9-8-12(15)14-7-3-5-10-4-2-6-11(9)13(10)14/h2,4,6,8H,3,5,7H2,1H3\"\"",NA,"INLMMGKPTMPKDG-UHFFFAOYSA-N","INLMMGKPTMPKDG",NA,NA,NA,"InChI=1S/C12H22O/c1-10(2)4-3-5-11-6-8-12(13)9-7-11/h10-11H,3-9H2,1-2H3","MRMCVCAJVDSTBJ"
"1348_518.33_6.8",1348,518.327691101149,6.8489585,0.0971812537968071,0.0902941775943227,0.153706670927986,0.891049388340062,0.00334372359300172,0.000543037716286832,1.01241750212913,1.04434025323225,0.813307283545512,0.0500982235847667,2.47576963045419,3.26517000575847,1.69018075054126,1.85532339231399,1.23110884296,1.09770708944582,0.728388867620081,0.663554854134913,0.757177538794766,0.891670677856165,0.299958316864612,0.134493139061399,-0.457219221930154,-0.591712360991553,"Amino acids and Peptides","Oligopeptides","Leukotrienes","(2R,4S,5S,7S)-5-amino-N-butyl-4-hydroxy-7-{[3-(methanesulfonylmethoxy)-4-methoxyphenyl]methyl}-2,8-dimethylnonanamide","O=C(OCC(O)COP(=O)([O-])OCC[N+](C)(C)C)CCCCC=CCC=CCC=CCCCCC","CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](O)COP(=O)([O-])OCC[N+](C)(C)C","CCCCNC(=O)C(C)CC(C(CC(CC1=CC(=C(C=C1)OC)OCS(=O)(=O)C)C(C)C)N)O","1S/C26H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h9-10,12-13,15-16,25,28H,5-8,11,14,17-24H2,1-4H3",NA,"MRTUWVDDQVMUCR-UHFFFAOYSA-N","MRTUWVDDQVMUCR","WKQNRCYKYCKESD","InChI=1S/C26H48NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h6-7,9-10,12-13,25,28H,5,8,11,14-24H2,1-4H3/b7-6-,10-9-,13-12-/t25-/m1/s1","WKQNRCYKYCKESD-YVHLTTHBSA-N","InChI=1S/C25H44N2O6S/c1-7-8-11-27-25(29)18(4)12-22(28)21(26)15-20(17(2)3)13-19-9-10-23(32-5)24(14-19)33-16-34(6,30)31/h9-10,14,17-18,20-22,28H,7-8,11-13,15-16,26H2,1-6H3,(H,27,29)","ZYQLXDXIWZIRRO"
"1670_149.02_7.9",1670,149.024330428379,7.8669486,0.097950250935681,0.407327731863952,0.688596940126206,0.00705985174803547,0.0120501333778168,0.816296318449475,1.00899444706238,0.390056021081465,0.162034911473425,2.15120441873377,1.91900814604104,0.0881521621930744,1.07868960322701,0.61413064206324,0.871159030927681,0.569330269083901,0.807608628396455,1.418523960962,0.109279783910195,-0.703382506705058,-0.19899198663978,-0.812662290615252,-0.308271770549974,0.504390520065278,"Fatty acids","Fatty Acids and Conjugates","Halogenated fatty acids","3-Fluoro-4-methoxy-4-oxobut-2-enoic acid",NA,NA,"COC(=O)C(=CC(=O)O)F",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H5FO4/c1-10-5(9)3(6)2-4(7)8/h2H,1H3,(H,7,8)","OCOHJQOPPUTZFO"
"2482_338.34_10.8",2482,338.341890606734,10.813603,0.0990281659663244,0.0830219217399324,0.904192463852511,0.923190865329607,0.0886672888988035,0.03687170764376,1.00424126414987,1.08080721806195,0.0437391169886398,0.0347085013683401,1.05223657037015,1.43330674839637,1.44278560912924,1.63158208929847,0.919649723067651,1.13085553319538,0.637412597719689,0.563655196449889,0.528856938342485,0.706271575137104,-0.120843623955438,0.177414636794619,-0.649700562297922,-0.827115199092541,"Fatty acids","Fatty acyls","Unsaturated fatty acids",NA,"CCCCCCCC/C=C\CCCCCCCCCCCC(=O)N","CCCCCCCC/C=C\CCCCCCCCCCCC(N)=O","CCCCCCC=CCCCCCCCCCCCC(C#C)O","InChI=1S/C22H43NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h9-10H,2-8,11-21H2,1H3,(H2,23,24)/b10-9-",NA,"UAUDZVJPLUQNMU-KTKRTIGZSA-N","UAUDZVJPLUQNMU","UAUDZVJPLUQNMU","InChI=1S/C22H43NO/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h9-10H,2-8,11-21H2,1H3,(H2,23,24)/b10-9-","UAUDZVJPLUQNMU-KTKRTIGZSA-N","InChI=1S/C22H40O/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)4-2/h2,9-10,22-23H,3,5-8,11-21H2,1H3","FEAQSNKVLXILNQ"
"1555_399.36_7.5",1555,399.360347426184,7.525805,0.102276064854375,0.0428981281294318,0.0555342195686187,0.999998039760926,0.994540813069389,0.983290844640751,0.990225990118793,1.36756165795035,1.25543932696421,8.51321847425236e-07,0.00237738998838292,0.0073180045076701,1.04238653381367,1.04573901939505,0.620589333621122,1.00321616355606,0.595354327296071,0.593445708834817,0.0598903515227881,0.0645228492872505,-0.688289194127973,0.00463249776446263,-0.748179545650761,-0.752812043415223,"Fatty acids","Fatty amides","N-acyl amines","Pendecamaine",NA,NA,"CCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C23H46N2O3/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-18-22(26)24-19-17-20-25(2,3)21-23(27)28/h4-21H2,1-3H3,(H-,24,26,27,28)/p+1","OTKWLUKIHNEGIG"
"1175_307.19_6.3",1175,307.189727791284,6.2703304,0.105732384557841,0.0240794180479534,0.0620970543578445,0.946304813508979,0.989485646563299,0.579544930522171,0.97579197314039,1.61835401332852,1.20692900057181,0.0239689508049206,0.00459050126917416,0.236912888740194,0.909099898289957,0.965332593466922,1.63838838387078,1.06185535306157,1.80220940179692,1.69722683659383,-0.137489258280287,-0.0509020040341662,0.712277391818088,0.0865872542461209,0.849766650098375,0.763179395852254,"Polyketides","Macrolides","Macrolide lactones","11-[3-(hydroxymethyl)-4-oxooxetan-2-yl]-3,5,7-trimethylundeca-2,4-dienoic acid",NA,NA,"CC(CCCCC1C(C(=O)O1)CO)CC(=CC(=CC(=O)O)C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C18H28O5/c1-12(8-13(2)9-14(3)10-17(20)21)6-4-5-7-16-15(11-19)18(22)23-16/h9-10,12,15-16,19H,4-8,11H2,1-3H3,(H,20,21)","ODCZJZWSXPVLAW"
